time_ref,account,code,country_code,product_type,value,status,date
202206,Exports,00,AE,Goods,2.18885468E8,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,AG,Goods,253686.0,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,AI,Goods,14070.0,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,AL,Goods,260451.0,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,AM,Goods,700191.0,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,AO,Goods,4405208.0,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,AR,Goods,8006648.0,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,AS,Goods,7290217.0,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,AT,Goods,1.0618267E7,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,AU,Goods,2.161743586E9,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,AW,Goods,122920.0,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,AZ,Goods,3375277.0,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,BA,Goods,111402.0,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,BB,Goods,9379784.0,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,BD,Goods,1.49222319E8,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,BE,Goods,7.9124351E7,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,BF,Goods,109852.0,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,BG,Goods,3990054.0,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,BH,Goods,2.6791637E7,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,BJ,Goods,733783.0,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,BM,Goods,1478287.0,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,BN,Goods,1568755.0,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,BO,Goods,68653.0,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,BR,Goods,2.7171459E7,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,BS,Goods,523180.0,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,BT,Goods,17599.0,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,BW,Goods,11220.0,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,BZ,Goods,82610.0,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,CA,Goods,2.40167481E8,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,CD,Goods,1094716.0,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,CF,Goods,53563.0,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,CG,Goods,343969.0,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,CH,Goods,4.0110222E7,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,CI,Goods,7499474.0,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,CK,Goods,3.4419234E7,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,CL,Goods,3.0931958E7,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,CM,Goods,1.0444384E7,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,CN,Goods,5.1261961944E9,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,CO,Goods,6879542.0,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,CR,Goods,6957634.0,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,CU,Goods,3113004.0,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,CW,Goods,232903.0,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,CX,Goods,4198.0,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,CY,Goods,4868731.0,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,CZ,Goods,1.1198364E7,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,DE,Goods,2.58935342E8,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,DJ,Goods,468575.0,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,DK,Goods,7.1829281E7,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,DO,Goods,3294961.0,F,2022-06-01T00:00:00.000+02:00
202206,Exports,00,DZ,Goods,1.97271227E8,F,2022-06-01T00:00:00.000+02:00
