time_ref,account,code,country_code,product_type,value,status,date
201512,Exports,00,AE,Goods,1.95209092E8,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,AF,Goods,330854.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,AG,Goods,416495.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,AM,Goods,5538030.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,AO,Goods,6968039.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,AQ,Goods,24651.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,AR,Goods,5677200.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,AS,Goods,8114585.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,AT,Goods,4573286.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,AU,Goods,2.229187939E9,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,AW,Goods,236031.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,AZ,Goods,2.0215373E7,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,BB,Goods,5754496.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,BD,Goods,5.9063307E7,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,BE,Goods,5.2937987E7,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,BF,Goods,504405.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,BG,Goods,3144878.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,BH,Goods,1.6303117E7,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,BJ,Goods,137084.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,BM,Goods,2541788.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,BN,Goods,726571.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,BO,Goods,1643069.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,BR,Goods,1.5454193E7,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,BS,Goods,210171.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,BT,Goods,22162.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,BW,Goods,19749.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,BY,Goods,54680.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,BZ,Goods,117497.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,CA,Goods,1.61871999E8,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,CD,Goods,2666101.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,CG,Goods,1138141.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,CH,Goods,2.0700904E7,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,CI,Goods,2245868.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,CK,Goods,2.610241E7,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,CL,Goods,2.5424492E7,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,CM,Goods,4674282.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,CN,Goods,2.526739768E9,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,CO,Goods,4058334.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,CR,Goods,4845404.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,CU,Goods,2.0239287E7,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,CW,Goods,139242.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,CY,Goods,1202696.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,CZ,Goods,3181883.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,DE,Goods,1.48085571E8,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,DJ,Goods,817558.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,DK,Goods,6.2633117E7,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,DO,Goods,3213516.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,DZ,Goods,9.3358878E7,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,EC,Goods,1505379.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,EE,Goods,751946.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,EG,Goods,1.22246057E8,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,ES,Goods,2.5864372E7,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,ET,Goods,107851.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,FI,Goods,5751654.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,FJ,Goods,1.13162372E8,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,FK,Goods,230046.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,FM,Goods,625944.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,FO,Goods,711399.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,FR,Goods,8.2235459E7,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,GA,Goods,1001447.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,GB,Goods,3.90026205E8,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,GD,Goods,821297.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,GE,Goods,366464.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,GF,Goods,167460.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,GH,Goods,7271498.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,GI,Goods,165274.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,GM,Goods,75471.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,GN,Goods,1299581.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,GP,Goods,776891.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,GQ,Goods,215541.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,GR,Goods,4445403.0,F,2015-12-01T00:00:00.000+01:00
201512,Exports,00,GS,Goods,2384.0,F,2015-12-01T00:00:00.000+01:00
