time_ref,account,code,country_code,product_type,value,status,date
201903,Exports,00,PH,Goods,2.46483155E8,F,2019-03-01T00:00:00.000+01:00
201903,Exports,00,PK,Goods,2.0478694E7,F,2019-03-01T00:00:00.000+01:00
201903,Exports,00,PL,Goods,1.4704593E7,F,2019-03-01T00:00:00.000+01:00
201903,Exports,00,PN,Goods,316953.0,F,2019-03-01T00:00:00.000+01:00
201903,Exports,00,PR,Goods,212095.0,F,2019-03-01T00:00:00.000+01:00
201903,Exports,00,PT,Goods,1.0861574E7,F,2019-03-01T00:00:00.000+01:00
201903,Exports,00,PW,Goods,257023.0,F,2019-03-01T00:00:00.000+01:00
201903,Exports,00,PY,Goods,132452.0,F,2019-03-01T00:00:00.000+01:00
201903,Exports,00,QA,Goods,1.7522818E7,F,2019-03-01T00:00:00.000+01:00
201903,Exports,00,RE,Goods,2719272.0,F,2019-03-01T00:00:00.000+01:00
201903,Exports,00,RO,Goods,740864.0,F,2019-03-01T00:00:00.000+01:00
201903,Exports,00,RS,Goods,431109.0,F,2019-03-01T00:00:00.000+01:00
201903,Exports,00,RU,Goods,7.3017648E7,F,2019-03-01T00:00:00.000+01:00
201903,Exports,00,RW,Goods,27838.0,F,2019-03-01T00:00:00.000+01:00
201903,Exports,00,SA,Goods,1.91259518E8,F,2019-03-01T00:00:00.000+01:00
201903,Exports,00,SB,Goods,6758730.0,F,2019-03-01T00:00:00.000+01:00
201903,Exports,00,SC,Goods,86241.0,F,2019-03-01T00:00:00.000+01:00
201903,Exports,00,SD,Goods,6422785.0,F,2019-03-01T00:00:00.000+01:00
201903,Exports,00,SE,Goods,2.0622442E7,F,2019-03-01T00:00:00.000+01:00
201903,Exports,00,SG,Goods,2.04905759E8,F,2019-03-01T00:00:00.000+01:00
201903,Exports,00,SI,Goods,760119.0,F,2019-03-01T00:00:00.000+01:00
201903,Exports,00,SK,Goods,1461724.0,F,2019-03-01T00:00:00.000+01:00
201903,Exports,00,SL,Goods,2145697.0,F,2019-03-01T00:00:00.000+01:00
201903,Exports,00,SN,Goods,3880898.0,F,2019-03-01T00:00:00.000+01:00
201903,Exports,00,SO,Goods,1245999.0,F,2019-03-01T00:00:00.000+01:00
201903,Exports,00,SR,Goods,107626.0,F,2019-03-01T00:00:00.000+01:00
201903,Exports,00,SV,Goods,1.564586E7,F,2019-03-01T00:00:00.000+01:00
201903,Exports,00,SX,Goods,285983.0,F,2019-03-01T00:00:00.000+01:00
201903,Exports,00,SY,Goods,8071710.0,F,2019-03-01T00:00:00.000+01:00
201903,Exports,00,TC,Goods,25407.0,F,2019-03-01T00:00:00.000+01:00
201903,Exports,00,TG,Goods,1574878.0,F,2019-03-01T00:00:00.000+01:00
201903,Exports,00,TH,Goods,3.07719186E8,F,2019-03-01T00:00:00.000+01:00
201903,Exports,00,TL,Goods,862931.0,F,2019-03-01T00:00:00.000+01:00
201903,Exports,00,TM,Goods,7323.0,F,2019-03-01T00:00:00.000+01:00
